Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_39313, 1.872852E-006, -16.81579, 1.872852E-006, -16.81579, 0, 0
Line.SMT_39314, 1.446212E-006, -18.51948, 1.446212E-006, -18.51948, 0, 0
Line.SMT_39317, 0.00440801, -18.73732, 0.00440801, -18.73732, 0, 0
Line.SMT_39318, 0.003936591, -16.80593, 0.003936591, -16.80593, 0, 0
Line.SMT_3933, 5.762184E-006, -71.79311, 5.762184E-006, -71.79311, 0, 0
Line.SMT_39343, 0.004107267, -9.462303, 0.004107267, -9.462303, 0, 0
Line.SMT_39344, 0.004097472, -9.457782, 0.004097472, -9.457782, 0, 0
Line.SMT_39374, 0.006273278, -88.91002, 0.006273278, -88.91002, 0, 0
Line.SMT_39375, 0.0009228667, -13.39283, 0.0009228667, -13.39283, 0, 0
Line.SMT_39457, 0.0003199968, -19.82024, 0.0003199968, -19.82024, 0, 0
Line.SMT_39544, 0.0006009212, -12.56786, 0.0006009212, -12.56786, 0, 0
Line.SMT_39560, 0.0001022684, -18.07857, 0.0001022684, -18.07857, 0, 0
Line.SMT_39561, 7.293103E-005, -12.66139, 7.293103E-005, -12.66139, 0, 0
Line.SMT_39562, 4.028519E-006, -0.881531, 4.028519E-006, -0.881531, 0, 0
Line.SMT_39571, -1.217519E-006, -18.52642, -1.217519E-006, -18.52642, 0, 0
Line.SMT_39572, 1.05438E-005, -2.15537, 1.05438E-005, -2.15537, 0, 0
Line.SMT_39596, 0.1064793, -62.31211, 0.1064793, -62.31211, 0, 0
Line.SMT_39597, 0.03092894, -18.04702, 0.03092894, -18.04702, 0, 0
Line.SMT_39598, 0.01344686, -95.10594, 0.01344686, -95.10594, 0, 0
Line.SMT_39599, 0.322284, -74.12942, 0.322284, -74.12942, 0, 0
Line.SMT_39600, 0.09211914, -21.1419, 0.09211914, -21.1419, 0, 0
Line.SMT_39619, 0.001999955, -25.22348, 0.001999955, -25.22348, 0, 0
Line.SMT_39650, 0.04746791, -14.38744, 0.04746791, -14.38744, 0, 0
Line.SMT_39651, 0.02694774, -8.172724, 0.02694774, -8.172724, 0, 0
Line.SMT_39686, 0.006098091, -32.18322, 0.006098091, -32.18322, 0, 0
Line.SMT_39697, 0.0001360322, -16.87424, 0.0001360322, -16.87424, 0, 0
Line.SMT_39698, 0.0001602028, -20.7506, 0.0001602028, -20.7506, 0, 0
Line.SMT_39699, 0.0001248711, -15.82432, 0.0001248711, -15.82432, 0, 0
Line.SMT_39714, 0.0006214046, -1.786185, 0.0006214046, -1.786185, 0, 0
Line.SMT_39722, 0.02379018, -8.174016, 0.02379018, -8.174016, 0, 0
Line.SMT_39723, 3.219388E-005, -103.2117, 3.219388E-005, -103.2117, 0, 0
Line.SMT_39724, 0.0008445983, -1.936462, 0.0008445983, -1.936462, 0, 0
Line.SMT_39742, 2.485749, 0.3945888, 2.485749, 0.3945888, 0, 0
Line.SMT_39743, 72.94991, 22.93312, 72.94991, 22.93312, 0, 0
Line.SMT_39744, 3.080913, 0.96873, 3.080913, 0.96873, 0, 0
Line.SMT_3978, 0.02272143, -36.08024, 0.02272143, -36.08024, 0, 0
Line.SMT_39815, 0.0002140134, -2.330398, 0.0002140134, -2.330398, 0, 0
Line.SMT_39816, 0.005696107, -56.3765, 0.005696107, -56.3765, 0, 0
Line.SMT_39878, 0.00159835, -58.56168, 0.00159835, -58.56168, 0, 0
Line.SMT_39907, 0.2700341, -52.01976, 0.2700341, -52.01976, 0, 0
Line.SMT_39908, 0.2157847, -41.63602, 0.2157847, -41.63602, 0, 0
Line.SMT_39925, 0.002357336, -51.12834, 0.002357336, -51.12834, 0, 0
Line.SMT_39998, 0.004828175, -18.34531, 0.004828175, -18.34531, 0, 0
Line.SMT_39999, 0.0003751851, -115.695, 0.0003751851, -115.695, 0, 0
Line.SMT_40000, 9.602152E-005, -26.62126, 9.602152E-005, -26.62126, 0, 0
Line.SMT_4015, 0.0008102074, -1.970409, 0.0008102074, -1.970409, 0, 0
Line.SMT_4017, -1.733152E-005, -0.382281, -1.733152E-005, -0.382281, 0, 0
Line.SMT_40203, 4.028308E-006, -6.665628, 4.028308E-006, -6.665628, 0, 0
Line.SMT_40204, 0.01390741, -15.95965, 0.01390741, -15.95965, 0, 0
Line.SMT_40205, 0.02765339, -31.78976, 0.02765339, -31.78976, 0, 0
Line.SMT_40209, 0.0005291944, -21.34729, 0.0005291944, -21.34729, 0, 0
Line.SMT_40210, 0.0006330774, -25.13191, 0.0006330774, -25.13191, 0, 0
Line.SMT_40211, 0.0005017191, -19.59168, 0.0005017191, -19.59168, 0, 0
Line.SMT_40212, 0.0004462226, -17.19146, 0.0004462226, -17.19146, 0, 0
Line.SMT_40223, 0.0001129195, -11.8408, 0.0001129195, -11.8408, 0, 0
Line.SMT_40224, 0.0002114639, -21.79503, 0.0002114639, -21.79503, 0, 0
Line.SMT_40225, 0.0001624219, -16.37944, 0.0001624219, -16.37944, 0, 0
Line.SMT_40226, 0.0001461444, -14.49524, 0.0001461444, -14.49524, 0, 0
Line.SMT_40228, 0.004926932, -32.73189, 0.004926932, -32.73189, 0, 0
Line.SMT_40229, 0.004770094, -31.73617, 0.004770094, -31.73617, 0, 0
Line.SMT_40230, 0.004741701, -31.74921, 0.004741701, -31.74921, 0, 0
Line.SMT_40231, 0.006527979, -43.67387, 0.006527979, -43.67387, 0, 0
Line.SMT_40232, 0.004884731, -32.64862, 0.004884731, -32.64862, 0, 0
Line.SMT_40233, 0.003483791, -23.26361, 0.003483791, -23.26361, 0, 0
Line.SMT_40234, 0.004757562, -31.74053, 0.004757562, -31.74053, 0, 0
Line.SMT_40235, 0.006361114, -42.38475, 0.006361114, -42.38475, 0, 0
Line.SMT_40242, 3.184716E-006, -8.436076, 3.184716E-006, -8.436076, 0, 0
Line.SMT_409, 0.02240213, -44.74879, 0.02240213, -44.74879, 0, 0
Line.SMT_4338, 0.000970855, -61.56237, 0.000970855, -61.56237, 0, 0
Line.SMT_4378, 2.174192E-006, -18.35104, 2.174192E-006, -18.35104, 0, 0
Line.SMT_4379, 1.169842E-006, -18.38028, 1.169842E-006, -18.38028, 0, 0
Line.SMT_4435, -6.319639E-006, -3.260528, -6.319639E-006, -3.260528, 0, 0
Line.SMT_4441, 0.02476198, -32.68526, 0.02476198, -32.68526, 0, 0
Line.SMT_4442, 0.00216016, -34.71959, 0.00216016, -34.71959, 0, 0
Line.SMT_4446, 0.0001157418, -0.5435426, 0.0001157418, -0.5435426, 0, 0
Line.SMT_4447, 0.001201434, -19.18319, 0.001201434, -19.18319, 0, 0
Line.SMT_4465, 0.0006598628, -46.94548, 0.0006598628, -46.94548, 0, 0
Line.SMT_4473, 3.674818E-005, -0.6001483, 3.674818E-005, -0.6001483, 0, 0
Line.SMT_4503, 0.0001783796, -30.92699, 0.0001783796, -30.92699, 0, 0
Line.SMT_4772, 0.003272304, -48.67175, 0.003272304, -48.67175, 0, 0
Line.SMT_4773, 0.001598857, -23.38999, 0.001598857, -23.38999, 0, 0
Line.SMT_4857, 0.001119559, -67.44459, 0.001119559, -67.44459, 0, 0
Line.SMT_4860, 0.2920016, -39.09739, 0.2920016, -39.09739, 0, 0
Line.SMT_4951, 0.0003372507, -20.35556, 0.0003372507, -20.35556, 0, 0
Line.SMT_4978, 0.001502325, -14.972, 0.001502325, -14.972, 0, 0
Line.SMT_505, 0.003785514, -56.39027, 0.003785514, -56.39027, 0, 0
Line.SMT_5159, 0.002739901, -27.05129, 0.002739901, -27.05129, 0, 0
Line.SMT_5238, 0.0003018582, -15.24453, 0.0003018582, -15.24453, 0, 0
Line.SMT_5284, 0.1640882, -38.99036, 0.1640882, -38.99036, 0, 0
Line.SMT_5295, 23.94918, -21.2241, 23.94918, -21.2241, 0, 0
Line.SMT_5527, 0.00304389, -98.5689, 0.00304389, -98.5689, 0, 0
Line.SMT_555, 3.762679, -53.12355, 3.762679, -53.12355, 0, 0
Line.SMT_5571, 2.234681E-005, -23.61215, 2.234681E-005, -23.61215, 0, 0
Line.SMT_5575, 1.676922E-005, -16.67458, 1.676922E-005, -16.67458, 0, 0
Line.SMT_5711, 2.244639E-006, -22.76363, 2.244639E-006, -22.76363, 0, 0
Line.SMT_5811, 2.727426E-007, -23.14118, 2.727426E-007, -23.14118, 0, 0
Line.SMT_5937, 0.000726777, -14.91229, 0.000726777, -14.91229, 0, 0
Line.SMT_6115, 2.472653, -68.73591, 2.472653, -68.73591, 0, 0
Line.SMT_6127, 3.613291E-005, -1.621618, 3.613291E-005, -1.621618, 0, 0
Line.SMT_6243, 0.001709777, -9.080394, 0.001709777, -9.080394, 0, 0
Line.SMT_6320, 0.0001960772, -1.036337, 0.0001960772, -1.036337, 0, 0
Line.SMT_6321, 0.004902332, -25.65206, 0.004902332, -25.65206, 0, 0
Line.SMT_6326, 0.0007258423, -17.11194, 0.0007258423, -17.11194, 0, 0
Line.SMT_6473, 0.001863652, -65.04212, 0.001863652, -65.04212, 0, 0
Line.SMT_652, 0.0007456052, -9.273944, 0.0007456052, -9.273944, 0, 0
Line.SMT_653, 0.0001634884, -0.545576, 0.0001634884, -0.545576, 0, 0
Line.SMT_6643, 0.1207795, -8.884958, 0.1207795, -8.884958, 0, 0
Line.SMT_6853, 0.001067097, -14.49111, 0.001067097, -14.49111, 0, 0
Line.SMT_6972, 0.01258908, -53.53712, 0.01258908, -53.53712, 0, 0
Line.SMT_6999, 0.00591407, -42.23617, 0.00591407, -42.23617, 0, 0
Line.SMT_7117, 0.003435007, -22.14752, 0.003435007, -22.14752, 0, 0
Line.SMT_7215, 0.001322097, -8.569982, 0.001322097, -8.569982, 0, 0
Line.SMT_7403, 0.00617314, -28.50166, 0.00617314, -28.50166, 0, 0
Line.SMT_7466, 0.005592857, -30.07836, 0.005592857, -30.07836, 0, 0
Line.SMT_7477, 0.144347, -55.75545, 0.144347, -55.75545, 0, 0
Line.SMT_769, 3.594053, -50.73399, 3.594053, -50.73399, 0, 0
Line.SMT_7740, 1.433047E-005, -50.58642, 1.433047E-005, -50.58642, 0, 0
Line.SMT_7857, 5.694691E-006, -24.30708, 5.694691E-006, -24.30708, 0, 0
Line.SMT_7858, 2.516023E-006, -17.5818, 2.516023E-006, -17.5818, 0, 0
Line.SMT_7859, 9.50456E-005, -25.78098, 9.50456E-005, -25.78098, 0, 0
Line.SMT_7884, 5.281276E-005, -13.87198, 5.281276E-005, -13.87198, 0, 0
Line.SMT_7941, 5.274834E-006, -49.97777, 5.274834E-006, -49.97777, 0, 0
Line.SMT_7945, 0.002456465, -21.14483, 0.002456465, -21.14483, 0, 0
Line.SMT_7946, 0.001252454, -10.71551, 0.001252454, -10.71551, 0, 0
Line.SMT_7947, 0.002299536, -19.54527, 0.002299536, -19.54527, 0, 0
Line.SMT_8119, 0.001169428, -22.88081, 0.001169428, -22.88081, 0, 0
Line.SMT_8200, 0.008299418, -2.85107, 0.008299418, -2.85107, 0, 0
Line.SMT_8384, 1.76845E-006, -58.35701, 1.76845E-006, -58.35701, 0, 0
Line.SMT_8420, 4.350142E-006, -29.42779, 4.350142E-006, -29.42779, 0, 0
Line.SMT_86, 3.786818, -53.4739, 3.786818, -53.4739, 0, 0
Line.SMT_8725, 0.008810322, -58.40198, 0.008810322, -58.40198, 0, 0
Line.SMT_8736, 110.9005, 113.2577, 110.9005, 113.2577, 0, 0
Line.SMT_8750, 1.563173E-005, -67.23842, 1.563173E-005, -67.23842, 0, 0
Line.SMT_8754, 1.257956E-005, -57.47822, 1.257956E-005, -57.47822, 0, 0
Line.SMT_8759, 0.011042, -79.56283, 0.011042, -79.56283, 0, 0
Line.SMT_8803, 152.1756, 154.549, 152.1756, 154.549, 0, 0
Line.SMT_8821, 0.01008561, -67.15846, 0.01008561, -67.15846, 0, 0
Line.SMT_8838, 137.2388, 139.3631, 137.2388, 139.3631, 0, 0
Line.SMT_8911, 145.2192, 148.3206, 145.2192, 148.3206, 0, 0
Line.SMT_8956, 29.93591, 29.29003, 29.93591, 29.29003, 0, 0
Line.SMT_8970, 0.002605452, -20.65426, 0.002605452, -20.65426, 0, 0
Line.SMT_9027, 1.121403E-005, -55.03987, 1.121403E-005, -55.03987, 0, 0
Line.SMT_9030, 0.06749503, -109.9207, 0.06749503, -109.9207, 0, 0
Line.SMT_9041, 0.00105639, -1.676384, 0.00105639, -1.676384, 0, 0
Line.SMT_9142, 0.0007104641, -19.21083, 0.0007104641, -19.21083, 0, 0
Line.SMT_9158, 0.04014055, -74.49021, 0.04014055, -74.49021, 0, 0
Line.SMT_9159, 0.001641168, -29.17221, 0.001641168, -29.17221, 0, 0
Line.SMT_9162, 0.01062567, -70.08349, 0.01062567, -70.08349, 0, 0
Line.SMT_9178, 0.0002053624, -1.365669, 0.0002053624, -1.365669, 0, 0
Line.SMT_9179, 124.9914, 127.3977, 124.9914, 127.3977, 0, 0
Line.SMT_9183, 0.0002966128, -17.63756, 0.0002966128, -17.63756, 0, 0
Line.SMT_9191, 0.04045306, -64.83597, 0.04045306, -64.83597, 0, 0
Line.SMT_9195, 0.04188224, -66.90584, 0.04188224, -66.90584, 0, 0
Line.SMT_9196, 119.7286, 119.6194, 119.7286, 119.6194, 0, 0
Line.SMT_9263, 0.0003346033, -0.9111118, 0.0003346033, -0.9111118, 0, 0
Line.SMT_9297, 0.0001887705, -17.56286, 0.0001887705, -17.56286, 0, 0
Line.SMT_93, 6.562469E-005, -22.41883, 6.562469E-005, -22.41883, 0, 0
Line.SMT_9308, 0.1978996, -61.02298, 0.1978996, -61.02298, 0, 0
Line.SMT_931, -3.535341E-006, -6.934568, -3.535341E-006, -6.934568, 0, 0
Line.SMT_9313, 140.0151, 142.2286, 140.0151, 142.2286, 0, 0
Line.SMT_932, 0.006731225, -1.527333, 0.006731225, -1.527333, 0, 0
Line.SMT_9320, 0.009787232, -22.97636, 0.009787232, -22.97636, 0, 0
Line.SMT_9328, 144.9672, 147.2758, 144.9672, 147.2758, 0, 0
Line.SMT_935, 0.0008068926, -12.85883, 0.0008068926, -12.85883, 0, 0
Line.SMT_9356, 0.5587687, -50.72666, 0.5587687, -50.72666, 0, 0
Line.SMT_9365, 0.1833088, -56.58436, 0.1833088, -56.58436, 0, 0
Line.SMT_937, 2.179142E-007, -30.95194, 2.179142E-007, -30.95194, 0, 0
Line.SMT_9375, 1.287335E-007, -19.49079, 1.287335E-007, -19.49079, 0, 0
Line.SMT_9402, 157.6596, 161.0457, 157.6596, 161.0457, 0, 0
Line.SMT_9406, 0.05642245, -20.08436, 0.05642245, -20.08436, 0, 0
Line.SMT_9416, 0.03477861, -56.16812, 0.03477861, -56.16812, 0, 0
Line.SMT_9417, 161.9256, 162.0607, 161.9256, 162.0607, 0, 0
Line.SMT_942, 0.0004892777, -18.36908, 0.0004892777, -18.36908, 0, 0
Line.SMT_9445, 1.499047, -126.1075, 1.499047, -126.1075, 0, 0
Line.SMT_9463, 0.0004892337, -20.46237, 0.0004892337, -20.46237, 0, 0
Line.SMT_9464, 0.0004406002, -18.13856, 0.0004406002, -18.13856, 0, 0
Line.SMT_947, 0.001911753, -30.32704, 0.001911753, -30.32704, 0, 0
Line.SMT_9474, 123.1285, 124.7917, 123.1285, 124.7917, 0, 0
Line.SMT_9477, 161.7689, 164.9384, 161.7689, 164.9384, 0, 0
Line.SMT_9479, 0.0005425309, -48.93282, 0.0005425309, -48.93282, 0, 0
Line.SMT_9484, 109.2366, 111.459, 109.2366, 111.459, 0, 0
Line.SMT_9485, 0.04744886, -29.78088, 0.04744886, -29.78088, 0, 0
Line.SMT_9508, 158.2962, 161.2713, 158.2962, 161.2713, 0, 0
Line.SMT_9523, 109.2499, 108.9196, 109.2499, 108.9196, 0, 0
Line.SMT_9525, 5.581358E-006, -69.59848, 5.581358E-006, -69.59848, 0, 0
Line.SMT_9535, 0.01191903, -71.64533, 0.01191903, -71.64533, 0, 0
Line.SMT_9537, 0.06535503, -156.2036, 0.06535503, -156.2036, 0, 0
Line.SMT_9558, 1.548702E-006, -30.88976, 1.548702E-006, -30.88976, 0, 0
Line.SMT_9559, 0.05509833, -32.55268, 0.05509833, -32.55268, 0, 0
Line.SMT_9575, 0.006681657, -28.02338, 0.006681657, -28.02338, 0, 0
Line.SMT_9585, 0.0002538496, -22.05725, 0.0002538496, -22.05725, 0, 0
Line.SMT_9587, 3.475074, -57.61046, 3.475074, -57.61046, 0, 0
Line.SMT_9589, 0.0419808, -131.1754, 0.0419808, -131.1754, 0, 0
Line.SMT_9593, 0.03258649, -91.75778, 0.03258649, -91.75778, 0, 0
Line.SMT_9597, 119.1198, 120.4113, 119.1198, 120.4113, 0, 0
Line.SMT_9600, 0.5467299, -140.9545, 0.5467299, -140.9545, 0, 0
Line.SMT_9605, 0.0008582448, -30.89414, 0.0008582448, -30.89414, 0, 0
Line.SMT_9607, 0.001712171, -0.3970358, 0.001712171, -0.3970358, 0, 0
Line.SMT_9608, 0.001330521, -19.35306, 0.001330521, -19.35306, 0, 0
Line.SMT_9610, 127.7748, 129.2769, 127.7748, 129.2769, 0, 0
Line.SMT_9611, 0.01079437, -64.3879, 0.01079437, -64.3879, 0, 0
Line.SMT_9614, 0.6310705, -59.61988, 0.6310705, -59.61988, 0, 0
Line.SMT_9641, 0.02955903, -60.79711, 0.02955903, -60.79711, 0, 0
Line.SMT_9644, 0.5202373, -56.05869, 0.5202373, -56.05869, 0, 0
Line.SMT_9647, 0.5338959, -39.2698, 0.5338959, -39.2698, 0, 0
Line.SMT_9650, 1.652551, -156.3097, 1.652551, -156.3097, 0, 0
Line.SMT_9653, 0.001253835, -60.51029, 0.001253835, -60.51029, 0, 0
Line.SMT_9654, 2.824834, -49.1491, 2.824834, -49.1491, 0, 0
Line.SMT_9658, 0.003393387, -25.47332, 0.003393387, -25.47332, 0, 0
Line.SMT_9660, 3.181744, -54.20474, 3.181744, -54.20474, 0, 0
Line.SMT_9661, 0.04274776, -44.98949, 0.04274776, -44.98949, 0, 0
Line.SMT_9665, 0.112209, -46.60735, 0.112209, -46.60735, 0, 0
Line.SMT_9667, 0.1691163, -43.84099, 0.1691163, -43.84099, 0, 0
Line.SMT_9670, 139.4305, 142.0343, 139.4305, 142.0343, 0, 0
Line.SMT_9675, 0.4706021, -17.39946, 0.4706021, -17.39946, 0, 0
Line.SMT_9676, 0.6718834, -60.91749, 0.6718834, -60.91749, 0, 0
Line.SMT_9685, 121.3999, 124.0409, 121.3999, 124.0409, 0, 0
Line.SMT_9693, 0.01035302, -61.53583, 0.01035302, -61.53583, 0, 0
Line.SMT_9694, 1.595751, -51.38066, 1.595751, -51.38066, 0, 0
Line.SMT_9695, 0.05972658, -35.27269, 0.05972658, -35.27269, 0, 0
Line.SMT_9697, 0.003762952, -24.5801, 0.003762952, -24.5801, 0, 0
Line.SMT_9700, 0.03393139, -94.1072, 0.03393139, -94.1072, 0, 0
Line.SMT_9708, 0.007898385, -14.84481, 0.007898385, -14.84481, 0, 0
Line.SMT_9709, 108.6079, 34.11363, 108.6079, 34.11363, 0, 0
Line.SMT_9710, 3.071792, -64.17399, 3.071792, -64.17399, 0, 0
Line.SMT_9718, 0.009995745, -67.77524, 0.009995745, -67.77524, 0, 0
Line.SMT_9719, 118.5684, 120.6801, 118.5684, 120.6801, 0, 0
Line.SMT_9723, 0.234082, -66.52941, 0.234082, -66.52941, 0, 0
Line.SMT_9724, 63.90272, 63.45287, 63.90272, 63.45287, 0, 0
Line.SMT_9725, 0.006099882, -48.60673, 0.006099882, -48.60673, 0, 0
Line.SMT_9728, 0.0006136071, -32.35117, 0.0006136071, -32.35117, 0, 0
Line.SMT_9730, 0.009799721, -66.16835, 0.009799721, -66.16835, 0, 0
Line.SMT_9739, 0.0004574527, -16.90126, 0.0004574527, -16.90126, 0, 0
Line.SMT_9743, 0.1825507, -72.19486, 0.1825507, -72.19486, 0, 0
Line.SMT_9752, 0.02698506, -28.35142, 0.02698506, -28.35142, 0, 0
Line.SMT_9761, -8.311736E-007, -0.5599411, -8.311736E-007, -0.5599411, 0, 0
Line.SMT_9766, 197.3629, 39.26909, 197.3629, 39.26909, 0, 0
Line.SMT_9771, 124.7347, 126.3814, 124.7347, 126.3814, 0, 0
Line.SMT_9784, 0.0006464127, -18.18629, 0.0006464127, -18.18629, 0, 0
Line.SMT_9785, 0.03416542, -39.38719, 0.03416542, -39.38719, 0, 0
Line.SMT_9788, 0.3600777, -81.03253, 0.3600777, -81.03253, 0, 0
Line.SMT_9792, 2.42864, -48.14384, 2.42864, -48.14384, 0, 0
Line.SMT_9796, 0.0668533, -46.28461, 0.0668533, -46.28461, 0, 0
Line.SMT_9797, 0.7296601, -11.78772, 0.7296601, -11.78772, 0, 0
Line.SMT_98, 6.086459E-005, -20.32089, 6.086459E-005, -20.32089, 0, 0
Line.SMT_9801, 3.313811, -53.52882, 3.313811, -53.52882, 0, 0
Line.SMT_9802, 2.881642E-006, -21.17444, 2.881642E-006, -21.17444, 0, 0
Line.SMT_9803, 0.08566747, -49.81603, 0.08566747, -49.81603, 0, 0
Line.SMT_9805, 0.6770706, -63.68811, 0.6770706, -63.68811, 0, 0
Line.SMT_9809, 0.5678957, -53.38319, 0.5678957, -53.38319, 0, 0
Line.SMT_9813, 66.61498, 20.92661, 66.61498, 20.92661, 0, 0
Line.SMT_9814, 128.6931, 131.3997, 128.6931, 131.3997, 0, 0
Line.SMT_9816, 0.01047328, -70.41912, 0.01047328, -70.41912, 0, 0
Line.SMT_9818, 0.0002038358, -23.30278, 0.0002038358, -23.30278, 0, 0
Line.SMT_9820, 0.02889733, -2.371441, 0.02889733, -2.371441, 0, 0
Line.SMT_9823, 0.001419857, -20.83239, 0.001419857, -20.83239, 0, 0
Line.SMT_9824, 0.675573, -56.75485, 0.675573, -56.75485, 0, 0
Line.SMT_9832, 0.000875232, -54.48157, 0.000875232, -54.48157, 0, 0
Line.SMT_9836, 184.7924, 36.0398, 184.7924, 36.0398, 0, 0
Line.SMT_9839, 0.6926942, -62.76365, 0.6926942, -62.76365, 0, 0
Line.SMT_9844, 124.2456, 125.5801, 124.2456, 125.5801, 0, 0
Line.SMT_9846, 29.67878, 3.768122, 29.67878, 3.768122, 0, 0
Line.SMT_9848, 0.000195826, -50.17129, 0.000195826, -50.17129, 0, 0
Line.SMT_9856, 0.004994763, -20.79634, 0.004994763, -20.79634, 0, 0
Line.SMT_9857, 0.09951479, -35.32986, 0.09951479, -35.32986, 0, 0
Line.SMT_9868, 72.48004, 73.01023, 72.48004, 73.01023, 0, 0
Line.SMT_9870, 3.638022, -58.75459, 3.638022, -58.75459, 0, 0
Line.SMT_9871, 7.460589E-005, -26.59131, 7.460589E-005, -26.59131, 0, 0
Line.SMT_9872, 4.025039E-005, -5.437516, 4.025039E-005, -5.437516, 0, 0
Line.SMT_9873, 3.036967E-005, -11.11525, 3.036967E-005, -11.11525, 0, 0
Line.SMT_9879, 0.03697087, -99.29197, 0.03697087, -99.29197, 0, 0
Line.SMT_9880, 0.001167049, -18.61264, 0.001167049, -18.61264, 0, 0
Line.SMT_9885, 0.0001896963, -16.69851, 0.0001896963, -16.69851, 0, 0
Line.SMT_9887, 0.5405102, -45.4315, 0.5405102, -45.4315, 0, 0
Line.SMT_9888, 127.6075, 40.10689, 127.6075, 40.10689, 0, 0
Line.SMT_9895, 0.01011696, -67.70094, 0.01011696, -67.70094, 0, 0
Line.SMT_9897, 8.078895E-005, -24.35451, 8.078895E-005, -24.35451, 0, 0
Line.SMT_9903, 98.36507, 31.06177, 98.36507, 31.06177, 0, 0
Line.SMT_9910, 0.01679177, -24.05247, 0.01679177, -24.05247, 0, 0
Line.SMT_9914, 48.6041, 18.16673, 48.6041, 18.16673, 0, 0
Line.SMT_9916, 0.0002239784, -24.91414, 0.0002239784, -24.91414, 0, 0
Line.SMT_9917, 0.6382291, -53.58785, 0.6382291, -53.58785, 0, 0
Line.SMT_9924, 0.002028205, -28.32244, 0.002028205, -28.32244, 0, 0
Line.SMT_9929, 0.2967962, -67.31251, 0.2967962, -67.31251, 0, 0
Line.SMT_9930, 0.0005340275, -36.4664, 0.0005340275, -36.4664, 0, 0
Line.SMT_9938, 0.09698579, -33.99603, 0.09698579, -33.99603, 0, 0
Line.SMT_9939, 0.0009674844, -29.35752, 0.0009674844, -29.35752, 0, 0
Line.SMT_994, 0.001158144, -39.56195, 0.001158144, -39.56195, 0, 0
Line.SMT_9940, 3.059672, -50.71435, 3.059672, -50.71435, 0, 0
Line.SMT_9943, 0.004157225, -22.54959, 0.004157225, -22.54959, 0, 0
Line.SMT_9945, 0.3255909, -35.29791, 0.3255909, -35.29791, 0, 0
Line.SMT_9949, 2.347427, -76.01265, 2.347427, -76.01265, 0, 0
Line.SMT_9950, 0.04388887, -105.6548, 0.04388887, -105.6548, 0, 0
Line.SMT_9951, 0.03665834, -74.99511, 0.03665834, -74.99511, 0, 0
Line.SMT_9961, 0.001317523, -47.5888, 0.001317523, -47.5888, 0, 0
Line.SMT_9962, 0.4453928, -48.07598, 0.4453928, -48.07598, 0, 0
Line.SMT_9964, 53.30364, 7.810567, 53.30364, 7.810567, 0, 0
Line.SMT_9965, 0.2329635, -66.11682, 0.2329635, -66.11682, 0, 0
Line.SMT_9967, 0.002974362, -49.21348, 0.002974362, -49.21348, 0, 0
Line.SMT_9970, 0.4528249, -53.35587, 0.4528249, -53.35587, 0, 0
Line.SMT_9971, 0.03399476, -81.55511, 0.03399476, -81.55511, 0, 0
Line.SMT_9975, 0.03957909, -73.27673, 0.03957909, -73.27673, 0, 0
Line.SMT_9977, 0.007246034, -44.21693, 0.007246034, -44.21693, 0, 0
Line.SMT_9979, 35.40362, 4.500061, 35.40362, 4.500061, 0, 0
Line.SMT_9982, 0.002468402, -25.40709, 0.002468402, -25.40709, 0, 0
Line.SMT_9986, 0.1422126, -56.39722, 0.1422126, -56.39722, 0, 0
Line.SMT_9990, 0.0001608957, -17.8378, 0.0001608957, -17.8378, 0, 0
Line.SMT_9992, 0.1570072, -65.3659, 0.1570072, -65.3659, 0, 0
Line.SMT_9993, 0.0001700146, -15.29602, 0.0001700146, -15.29602, 0, 0
Line.SMT_9994, 0.4050557, -47.74841, 0.4050557, -47.74841, 0, 0
Line.SMT_9997, 0.00144454, -53.35627, 0.00144454, -53.35627, 0, 0
Transformer.REG_20_9718A, 10310.53, 1016.204, 9991.936, 1016.204, 318.5905, 1.421085E-014
Transformer.REG_20_9718B, 14912.53, 1484.718, 14599, 1484.718, 313.5252, 0
Transformer.REG_20_9718C, 36110.46, 3642.611, 35818.29, 3642.611, 292.1625, -2.131628E-014
Transformer.TRF_1_1277A, 57.69793, 38.77422, 10.00947, 38.77422, 47.68846, -1.197013E-015
Line.RESIST_MTR_TRF_1_1277A, 0.4948947, -0.2219676, 0.4948947, -0.2219676, 0, 0
Reactor.TRF_1_1277A_R, 1.056328E-007, 0, 1.056328E-007, 0, 0, 0
Transformer.TRF_1_1676A, 64.53845, 25.42379, 3.131928, 25.42379, 61.40653, -9.096456E-017
Line.RESIST_MTR_TRF_1_1676A, 0.330327, -0.217361, 0.330327, -0.217361, 0, 0
Reactor.TRF_1_1676A_R, 9.135008E-008, -1.033976E-025, 9.135008E-008, -1.033976E-025, 0, 0
Transformer.TRF_1_2803A, 48.70432, 0.4140197, 0.109914, 0.4140197, 48.59441, -1.528752E-015
Line.RESIST_MTR_TRF_1_2803A, 0.004752142, -0.2220147, 0.004752142, -0.2220147, 0, 0
Reactor.TRF_1_2803A_R, 1.075065E-008, -8.271806E-025, 1.075065E-008, -8.271806E-025, 0, 0
Transformer.TRF_1_3554A, 63.75522, 6.462556, 0.7330772, 6.462556, 63.02214, -5.821081E-016
